"OptionSet","Exploit","Refine","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","Activity","Accident","WrongAttrib","PrecPower","PrecLevel","BCRatio","PrecPower1","PrecPower2","PrecPower3","PrecPower4","PrecPower5","PrecPower6","PrecPower7","PrecPower8","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","TotWealth","WealthLoss","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfareLoss","SWelfareLoss","OpportunityCost","HarmCost","TrulyLiableHarmCost","TrulyNotLiableHarmCost","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","PLiabilitySignal1","PLiabilitySignal2","PLiabilitySignal3","PLiabilitySignal4","PLiabilitySignal5","PLiabilitySignal6","PLiabilitySignal7","PLiabilitySignal8","DLiabilitySignal1","DLiabilitySignal2","DLiabilitySignal3","DLiabilitySignal4","DLiabilitySignal5","DLiabilitySignal6","DLiabilitySignal7","DLiabilitySignal8","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1.2E-05","0","NaN","10","All",1,0.99989,0.000109999,0.5,0.00011,2.20086E-11,1,0.000109999,9.999E-06,4.5,5.60224E-06,0.891194,0.125001,0.125,0.124999,0.124999,0.125,0.125,0.125,0.125,1,1,0.507801,0.0625008,,,5.0624E-12,,,,,9.85892E-12,5.75015E-12,1.34E-12,0.557793,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,4.39996E-05,3.4053E-5,3.7703E-5,7.17566E-5,1.70266E-05,3.39331E-05,0.0001,0.000144,2.67307E-10,9.99999E-05,3.80846E-05,6.19153E-05,0,5.0624E-12,0.031251,9.85892E-12,5.75015E-12,4.04981E-12,0.380847,0,-2.02133E-15,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.00011,2.20086E-11,0.99989,0.000109999,5.0624E-12,9.85892E-12,5.75015E-12,5.9128E-13,7.458E-13
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1.2E-05","0","NaN","10","NoDispute",0.9999,1,0,0.5,0,0,1,0,0,4.5,5.60246E-06,0.891194,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,10,10,20,2.67332E-10,10,10,0,0,0,0,0,0,2.67332E-10,2.67332E-10,2.67332E-10,0,0,0,0,0,,0,0,0,,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0,0,1,0,0,0,0,0,0
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1.2E-05","0","NaN","10","DisputeArises",0.0001,0,1,0.500559,1,2.0008E-07,1,1,0.0909009,4.50447,3.62896E-06,0.891175,0.132932,0.123493,0.117739,0.1198,0.125188,0.127029,0.126526,0.127292,1,1,0.507801,0.0625008,,,4.60222E-08,,,,,8.96275E-08,5.22746E-08,1.216E-8,0.557793,9.1,9.5,18.6,1.4,9.1,9.5,0.4,0.309577,0.342762,0.652339,0.154788,0.308486,0.909099,1.3091,4.35476E-11,0.909099,0.346227,0.562872,0,4.60222E-8,0.031251,8.96275E-08,5.22746E-08,3.68168E-08,0.380847,0,-7.34208E-14,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,2.0008E-07,2.0008E-07,1,4.60222E-08,8.96275E-08,5.22746E-08,5.37535E-9,6.7804E-9
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1.2E-05","0","NaN","10","PFiles",0.0001,0,1,0.500559,1,2.0008E-07,1,1,0.0909009,4.50447,3.62896E-06,0.891175,0.132932,0.123493,0.117739,0.1198,0.125188,0.127029,0.126526,0.127292,1,1,0.507801,0.0625008,,,4.60223E-08,,,,,8.96275E-08,5.22746E-08,1.216E-8,0.557793,9.1,9.5,18.6,1.4,9.1,9.5,0.4,0.309577,0.342762,0.652339,0.154788,0.308486,0.909099,1.3091,4.35476E-11,0.909099,0.346227,0.562872,0,4.60223E-8,0.031251,8.96275E-08,5.22746E-08,3.68168E-08,0.380847,0,-5.95891E-14,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,2.0008E-07,0,1,4.60223E-08,8.96275E-08,5.22746E-08,5.37535E-9,6.7804E-9
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1.2E-05","0","NaN","10","DAnswers",2E-11,0,1,0.500559,1,1,1,1,0.0909009,4.50447,3.62896E-06,0.891175,0.132932,0.123493,0.117739,0.1198,0.125188,0.127029,0.126526,0.127292,1,1,0.507801,0.0625008,,,0.230019,,,,,0.447958,0.261268,0.060754,0.557793,8.33889,9.0125,17.3514,2.6486,8.33889,9.0125,1.6486,0.642244,0.556545,1.19879,0.602654,0.906696,0.909099,2.5577,4.35476E-11,0.909099,0.346227,0.562872,0,0.230019,0.031251,0.447958,0.261268,0.18401,0.380847,0,-3.91655E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,0,0,0.230019,0.447958,0.261268,0.026866,0.0338883
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1.2E-05","0","NaN","10","Litigated",2E-11,0,1,0.500559,1,1,1,1,0.0909009,4.50447,3.62896E-06,0.891175,0.132932,0.123493,0.117739,0.1198,0.125188,0.127029,0.126526,0.127292,1,1,0.507801,0.0625008,,,0.230019,,,,,0.447958,0.261268,0.060754,0.557793,8.33889,9.0125,17.3514,2.6486,8.33889,9.0125,1.6486,0.642244,0.556545,1.19879,0.602654,0.906696,0.909099,2.5577,4.35476E-11,0.909099,0.346227,0.562872,0,0.230019,0.031251,0.447958,0.261268,0.18401,0.380847,0,-3.91655E-13,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,1,1,0,0,0.230019,0.447958,0.261268,0.026866,0.0338883
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1.2E-05","0","NaN","10","Not Litigated",1,0.99989,0.000109999,0.5,0.00011,0,1,0.000109999,9.999E-06,4.5,5.60224E-06,0.891194,0.125001,0.125,0.124999,0.124999,0.125,0.125,0.125,0.125,1,1,,,,,0,,,,,0,0,0,,9.9999,9.99995,19.9998,0.000153999,9.9999,9.99995,4.39996E-05,3.4053E-5,3.7703E-5,7.17565E-5,1.70265E-05,3.39331E-05,0.0001,0.000144,2.67307E-10,9.99999E-05,3.80846E-05,6.19153E-05,0,0,,0,0,0,0.380847,0,0,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.102831,0.127187,0.135106,0.134876,0.134876,0.135106,0.127187,0.102831,0.00011,0,0.99989,0.000109999,0,0,0,0,0
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1.2E-05","0","NaN","10","Settles",5E-12,0,1,0.191313,1,1,1,1,0.090901,2.03051,1.57768E-05,0.654161,0.420773,0.293083,0.16929,0.0792843,0.028617,0.00739068,0.00136537,0.000196698,1,1,0.0625014,0.0625026,,,1,,,,,0,0,0,,8.23125,9.16875,17.4,2.6,8.23125,9.16875,1.6,0.82381,0.0158327,0.839642,0.684792,0.0280035,0.909099,2.5091,1.89321E-10,0.909099,0.00813785,0.900961,0,1,0.031251,0,0,0,0.00895156,0,-1.13622,0.447054,0.552939,1.38742E-06,1.32723E-06,1.30377E-06,1.14073E-06,9.18657E-07,6.99928E-07,0.253711,0.266903,0.215253,0.138577,0.0740364,0.0337334,0.0132689,0.0045167,1,1,0,0,1,0,0,0,0
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1.2E-05","0","NaN","10","Tried",1E-12,0,1,0.694129,1,1,1,1,0.0909008,6.05303,0,1.03962,0.000575163,0.00396941,0.0220866,0.0872468,0.211135,0.291545,0.243213,0.140229,1,1,0.807874,0.0625004,,,0,,,,,0,0,1,0.557793,8.2176,8.3824,16.6,3.4,8.2176,8.3824,2.4,1.15523,0.954097,2.10933,2.47168,2.5735,0.909099,3.3091,0,0.909099,0.61363,0.295469,0,0,,0,0,0,0.674987,0,3.12424,4.58409E-13,5.47872E-13,5.40348E-13,4.66754E-13,3.67668E-13,1.90662E-07,0.63057,0.36943,0.0170974,0.0502329,0.127712,0.280302,0.524656,1.95643E-13,2.43157E-13,2.3153E-13,1,1,0,0,0,0,0,0.442207,0.557793
"Risk Neutral CM 4 FSM 1 DM 0.5 LT 1 UPC 1.2E-05","0","NaN","10","PWins",7E-13,0,1,0.755844,1,1,1,1,0.0909008,6.54676,0,1.08023,7.1284E-06,0.00019201,0.00328417,0.0305321,0.137065,0.29081,0.320677,0.217432,1,1,0.81057,0.0625004,,,0,,,,,0,0,1,1,9.5,7.1,16.6,3.4,9.5,7.1,2.4,2.07108,0.41446,2.48554,4.43119,0.20723,0.909099,3.3091,0,0.909099,0.75357,0.155529,0,0,,0,0,0,0.82892,0,2.99137,2.1133E-14,4.68587E-14,8.69145E-14,1.34425E-13,1.72999E-13,1.32051E-07,0.582449,0.417551,0.00671039,0.0282649,0.0967326,0.268713,0.599579,2.53027E-13,3.40332E-13,3.40535E-13,1,1,0,0,0,0,0,0,1
